3.839,65.1
3.8388,65.0
3.8385,65.0
3.8383,64.9
3.8381,64.9
3.8378,64.8
3.8376,64.8
3.8374,64.7
3.8371,64.7
3.8369,64.6
3.8367,64.6
3.8365,64.5
3.8362,64.5
3.836,64.4
3.8358,64.4
3.8355,64.3
3.8353,64.3
3.8351,64.2
3.8349,64.2
3.8346,64.1
3.8344,64.1
3.8342,64.0
3.834,64.0
3.8337,63.9
3.8335,63.9
3.8333,63.8
3.8331,63.8
3.8329,63.7
3.8326,63.7
3.8324,63.6
3.8322,63.6
3.832,63.5
3.8318,63.5
3.8315,63.4
3.8313,63.4
3.8311,63.3
3.8309,63.3
3.8307,63.2
3.8304,63.2
3.8302,63.1
3.83,63.1
3.8298,63.0
3.8296,63.0
3.8293,62.9
3.8291,62.9
3.8289,62.8
3.8287,62.8
3.8285,62.7
3.8283,62.7
3.8281,62.6
3.8278,62.6
3.8276,62.5
3.8274,62.5
3.8272,62.4
3.827,62.4
3.8268,62.3
3.8266,62.3
3.8264,62.2
3.8262,62.2
3.8259,62.1
3.8257,62.1
3.8255,62.0
3.8253,61.9
3.8251,61.9
3.8249,61.8
3.8247,61.8
3.8245,61.7
3.8243,61.7
3.8241,61.6
3.8238,61.6
3.8236,61.5
3.8234,61.5
3.8232,61.4
3.823,61.4
3.8228,61.3
3.8226,61.3
3.8224,61.2
3.8222,61.2
3.822,61.1
3.8218,61.1
3.8216,61.0
3.8214,61.0
3.8212,60.9
3.821,60.9
3.8208,60.8
3.8205,60.8
3.8203,60.7
3.8201,60.7
3.8199,60.6
3.8197,60.6
3.8195,60.5
3.8193,60.5
3.8191,60.4
3.8189,60.4
3.8187,60.3
3.8185,60.3
3.8183,60.2
3.8181,60.2
3.8179,60.1
3.8177,60.1
3.8175,60.0
3.8173,60.0
3.8171,59.9
3.8169,59.9
3.8167,59.8
3.8165,59.8
3.8163,59.7
3.8161,59.7
3.8159,59.6
3.8157,59.6
3.8155,59.5
3.8153,59.5
3.8152,59.4
3.815,59.4
3.8147,59.3
3.8146,59.3
3.8144,59.2
3.8142,59.2
3.814,59.1
3.8138,59.1
3.8136,59.0
3.8134,59.0
3.8132,58.9
3.813,58.9
3.8128,58.8
3.8126,58.8
3.8124,58.7
3.8122,58.7
3.812,58.6
3.8119,58.6
3.8117,58.5
3.8115,58.5
3.8113,58.4
3.8111,58.4
3.8109,58.3
3.8107,58.3
3.8105,58.2
3.8103,58.2
3.8101,58.1
3.8099,58.1
3.8098,58.0
3.8096,58.0
3.8094,57.9
